,Season,Player,MP,PTS,AST,TRB,STL,BLK,TS%,PER,WS,BPM,VORP,USG%,W/L%,Share
194,2015,Mirza Teletović,22.3,8.5,1.2,4.9,0.4,0.4,0.5,10.7,0.5,-1.7,0.1,20.1,0.463,0.0
195,2015,Tristan Thompson,26.8,8.5,0.5,8.0,0.4,0.7,0.58,15.6,6.8,-1.2,0.4,14.0,0.646,0.0
196,2015,Rudy Gobert,26.3,8.4,1.3,9.5,0.8,2.3,0.627,21.6,9.3,4.2,3.4,14.0,0.463,0.0
197,2015,Sebastian Telfair,20.4,8.4,2.8,1.9,0.6,0.0,0.479,11.4,0.4,-1.4,0.1,20.8,0.549,0.0
198,2015,Jameer Nelson,22.3,8.3,4.0,2.3,0.7,0.1,0.503,12.1,1.4,-1.0,0.4,19.5,0.5,0.0
199,2015,Ed Davis,23.3,8.3,1.2,7.6,0.6,1.2,0.594,20.0,6.3,1.5,1.6,14.8,0.256,0.0
200,2015,Zaza Pachulia,23.7,8.3,2.4,6.8,1.1,0.3,0.506,15.6,4.2,0.4,1.0,19.1,0.5,0.0
201,2015,Derrick Williams,19.8,8.3,0.7,2.7,0.5,0.1,0.54,12.8,2.1,-2.0,0.0,18.9,0.354,0.0
202,2015,Tiago Splitter,19.8,8.2,1.5,4.8,0.7,0.7,0.601,18.9,4.0,2.3,1.1,18.4,0.671,0.0
203,2015,Lance Stephenson,25.8,8.2,3.9,4.5,0.6,0.1,0.419,8.8,-0.9,-4.5,-1.0,21.1,0.402,0.0
204,2015,Iman Shumpert,24.9,8.0,2.2,3.6,1.3,0.3,0.497,11.4,1.5,-0.9,0.4,17.4,0.5,0.0
205,2015,Kris Humphries,21.0,8.0,0.9,6.5,0.5,0.4,0.512,15.4,3.8,-1.0,0.3,18.3,0.561,0.0
206,2015,Patrick Patterson,26.6,8.0,1.9,5.3,0.7,0.5,0.568,14.6,6.1,2.5,2.4,13.1,0.598,0.0
207,2015,Henry Sims,19.2,8.0,1.1,4.9,0.5,0.4,0.521,14.5,2.1,-2.8,-0.3,20.6,0.22,0.0
208,2015,Jason Smith,21.8,8.0,1.7,4.0,0.4,0.5,0.497,12.0,1.2,-3.8,-0.8,19.7,0.207,0.0
209,2015,K.J. McDaniels,21.8,7.9,1.2,3.2,0.7,1.1,0.494,10.6,0.6,-2.8,-0.3,19.3,0.5,0.0
210,2015,Marcus Thornton,15.0,7.9,0.8,1.8,0.6,0.1,0.514,15.0,1.2,1.2,0.6,24.1,0.5,0.0
211,2015,James Johnson,19.6,7.9,1.4,3.7,0.8,1.0,0.617,17.9,4.1,2.4,1.5,17.4,0.598,0.0
212,2015,David Lee,18.4,7.9,1.7,5.2,0.6,0.5,0.541,17.8,3.2,0.9,0.7,19.6,0.817,0.0
213,2015,Jerryd Bayless,22.3,7.8,3.0,2.7,0.8,0.2,0.519,11.1,2.4,-2.1,0.0,18.6,0.5,0.0
214,2015,Andre Iguodala,26.9,7.8,3.0,3.3,1.2,0.3,0.553,12.3,5.1,0.9,1.5,13.3,0.817,0.0
215,2015,Mike Scott,16.5,7.8,1.1,2.9,0.4,0.0,0.543,15.1,2.7,-0.5,0.4,21.4,0.732,0.0
216,2015,Marcus Smart,27.0,7.8,3.1,3.3,1.5,0.3,0.491,11.0,2.9,-0.5,0.7,15.1,0.488,0.0
217,2015,Jae Crowder,20.1,7.7,1.1,3.6,0.9,0.3,0.517,13.9,3.9,0.5,1.0,17.5,0.5,0.0
218,2015,Steven Adams,25.3,7.7,0.9,7.5,0.5,1.2,0.549,14.1,4.1,-1.3,0.3,14.3,0.549,0.0
219,2015,Rasual Butler,20.1,7.7,0.8,2.6,0.4,0.3,0.531,11.4,2.6,-0.8,0.4,17.9,0.561,0.0
220,2015,Beno Udrih,18.9,7.7,2.8,1.8,0.6,0.1,0.55,15.4,3.6,0.5,0.9,19.6,0.671,0.0
221,2015,Norris Cole,24.4,7.6,3.4,2.1,0.8,0.2,0.483,10.9,1.4,-2.8,-0.4,17.5,0.5,0.0
222,2015,J.J. Hickson,19.3,7.6,0.8,6.2,0.5,0.5,0.504,14.3,1.8,-2.7,-0.2,19.7,0.366,0.0
223,2015,Cody Zeller,24.0,7.6,1.6,5.8,0.5,0.8,0.53,14.1,3.8,-0.6,0.5,15.6,0.402,0.0
224,2015,Tayshaun Prince,24.1,7.5,1.6,3.6,0.5,0.3,0.504,12.0,2.5,-0.6,0.5,15.0,0.5,0.0
225,2015,J.J. Barea,17.7,7.5,3.4,1.7,0.4,0.0,0.502,15.1,2.7,-0.3,0.6,21.2,0.61,0.0
226,2015,Alan Anderson,23.6,7.4,1.1,2.8,0.8,0.1,0.563,10.6,2.7,-1.5,0.2,14.2,0.463,0.0
227,2015,Ray McCallum,21.1,7.4,2.8,2.6,0.7,0.2,0.496,12.5,1.4,-2.0,0.0,18.2,0.354,0.0
228,2015,Donald Sloan,20.9,7.4,3.6,2.7,0.4,0.0,0.503,13.1,2.0,-0.1,0.5,18.6,0.463,0.0
229,2015,Marvin Williams,26.1,7.4,1.3,4.9,0.9,0.5,0.541,11.8,4.3,0.0,1.0,13.3,0.402,0.0
230,2015,Brandan Wright,19.3,7.3,0.5,4.3,0.7,1.3,0.66,20.4,6.1,3.7,2.1,13.6,0.5,0.0
231,2015,Ömer Aşık,26.1,7.3,0.9,9.8,0.4,0.7,0.545,15.5,5.0,-1.2,0.4,14.0,0.549,0.0
232,2015,Channing Frye,24.9,7.3,1.3,3.9,0.6,0.5,0.546,9.5,2.1,-1.5,0.2,14.1,0.305,0.0
233,2015,Larry Sanders,21.7,7.3,0.9,6.1,1.0,1.4,0.507,15.2,1.6,-1.0,0.2,17.0,0.5,0.0
234,2015,Henry Walker,26.2,7.3,1.2,3.4,1.0,0.4,0.497,8.0,0.5,-2.0,0.0,15.0,0.451,0.0
235,2015,Quincy Pondexter,23.9,7.2,1.3,2.6,0.3,0.3,0.55,9.9,2.9,-2.1,0.0,13.8,0.5,0.0
236,2015,Trevor Booker,19.8,7.2,1.1,5.0,0.5,0.5,0.536,15.3,3.6,-0.2,0.7,18.1,0.463,0.0
237,2015,Jared Dudley,23.8,7.2,1.8,3.1,1.0,0.2,0.572,12.3,4.1,0.6,1.1,13.5,0.5,0.0
238,2015,Carl Landry,17.0,7.2,0.4,3.8,0.2,0.2,0.578,14.9,2.8,-2.3,-0.1,18.1,0.354,0.0
239,2015,Joakim Noah,30.6,7.2,4.7,9.6,0.7,1.1,0.482,15.3,5.6,2.1,2.1,13.7,0.61,0.0
240,2015,Lance Thomas,24.0,7.1,1.1,3.1,0.6,0.1,0.456,8.0,-0.4,-5.6,-1.3,17.0,0.5,0.0
241,2015,Leandro Barbosa,14.9,7.1,1.5,1.4,0.6,0.1,0.558,15.3,2.8,0.3,0.6,20.5,0.817,0.0
242,2015,Austin Rivers,20.6,7.0,2.0,2.0,0.6,0.2,0.481,10.3,1.5,-2.8,-0.3,17.9,0.5,0.0
243,2015,John Henson,18.3,7.0,0.9,4.7,0.4,2.0,0.578,18.0,3.6,0.7,0.8,18.1,0.5,0.0
244,2015,Jason Terry,21.3,7.0,1.9,1.6,0.9,0.2,0.579,11.4,3.6,0.5,1.0,14.3,0.683,0.0
245,2015,Kevin Garnett,20.3,6.9,1.6,6.6,1.0,0.4,0.496,15.2,1.9,0.7,0.7,17.8,0.5,0.0
246,2015,Patty Mills,15.7,6.9,1.7,1.5,0.5,0.0,0.496,13.0,1.4,-0.3,0.4,22.1,0.671,0.0
247,2015,Jusuf Nurkić,17.8,6.9,0.8,6.2,0.8,1.1,0.483,14.8,1.6,-2.8,-0.2,20.7,0.366,0.0
248,2015,Will Barton,16.9,6.8,1.4,2.8,0.8,0.3,0.503,13.6,1.3,-0.2,0.4,20.2,0.5,0.0
249,2015,Chase Budinger,19.2,6.8,1.0,3.0,0.7,0.1,0.537,12.2,1.3,-1.8,0.0,16.3,0.195,0.0
250,2015,Cory Joseph,18.3,6.8,2.4,2.4,0.6,0.2,0.564,15.5,4.5,1.4,1.2,17.0,0.671,0.0
251,2015,CJ McCollum,15.7,6.8,1.0,1.5,0.7,0.1,0.534,13.1,1.8,-0.6,0.4,20.5,0.622,0.0
252,2015,Adreian Payne,23.1,6.7,0.9,5.1,0.6,0.3,0.443,7.7,-0.5,-6.9,-0.9,17.0,0.5,0.0
253,2015,Brian Roberts,18.5,6.7,2.3,1.5,0.5,0.1,0.495,11.7,1.8,-1.7,0.1,18.6,0.402,0.0
254,2015,Darrell Arthur,17.0,6.6,1.0,2.9,0.8,0.4,0.466,11.5,0.9,-1.7,0.1,20.0,0.366,0.0
255,2015,Aron Baynes,16.0,6.6,0.5,4.5,0.2,0.3,0.618,15.9,3.9,-1.8,0.1,17.8,0.671,0.0
256,2015,Kevin Séraphin,15.6,6.6,0.7,3.6,0.1,0.7,0.535,12.5,1.7,-3.8,-0.6,21.5,0.561,0.0
257,2015,Alexis Ajinça,14.1,6.5,0.7,4.6,0.3,0.8,0.595,19.9,3.2,-0.3,0.4,21.1,0.549,0.0
258,2015,Ryan Kelly,23.7,6.4,1.8,2.8,0.6,0.5,0.473,8.6,0.7,-3.3,-0.4,14.0,0.256,0.0
259,2015,Anthony Tolliver,18.8,6.3,0.8,3.1,0.3,0.2,0.569,11.1,2.7,-1.4,0.2,14.7,0.5,0.0
260,2015,Ramon Sessions,18.6,6.3,2.8,2.3,0.5,0.0,0.49,11.1,1.1,-2.7,-0.2,18.7,0.5,0.0
261,2015,Andrew Bogut,23.6,6.3,2.7,8.1,0.6,1.7,0.565,15.8,5.2,2.4,1.8,13.2,0.817,0.0
262,2015,Danny Granger,20.4,6.3,0.6,2.7,0.4,0.2,0.527,8.6,0.6,-3.9,-0.3,15.5,0.451,0.0
263,2015,Jerami Grant,21.2,6.3,1.2,3.0,0.6,1.0,0.47,8.7,0.5,-3.3,-0.5,16.5,0.22,0.0
264,2015,Jeremy Lamb,13.5,6.3,0.9,2.3,0.4,0.1,0.538,14.9,1.6,1.6,0.6,20.5,0.549,0.0
265,2015,Alex Len,22.0,6.3,0.5,6.6,0.5,1.5,0.542,13.5,3.4,-1.8,0.1,13.7,0.476,0.0
266,2015,Mitch McGary,15.2,6.3,0.4,5.2,0.5,0.5,0.55,16.6,1.3,-1.9,0.0,19.0,0.549,0.0
267,2015,Charlie Villanueva,10.6,6.3,0.3,2.3,0.2,0.3,0.534,17.4,1.4,1.5,0.6,26.7,0.61,0.0
268,2015,Chris Copeland,16.6,6.2,1.0,2.2,0.2,0.2,0.468,7.4,-0.1,-3.7,-0.4,21.3,0.463,0.0
269,2015,Ben Gordon,14.1,6.2,0.9,1.1,0.3,0.0,0.538,10.6,0.3,-4.2,-0.4,21.8,0.305,0.0
270,2015,Shane Larkin,24.5,6.2,3.0,2.3,1.2,0.1,0.504,10.9,1.7,-2.8,-0.4,13.6,0.207,0.0
271,2015,Ish Smith,15.1,6.1,3.3,1.8,0.7,0.1,0.431,12.3,-0.1,-2.5,-0.1,24.6,0.5,0.0
272,2015,Jason Thompson,24.6,6.1,1.0,6.5,0.4,0.7,0.5,10.2,2.4,-2.8,-0.4,12.7,0.354,0.0
273,2015,T.J. Warren,15.4,6.1,0.6,2.1,0.5,0.2,0.551,14.0,1.1,-0.9,0.2,17.8,0.476,0.0
274,2015,Tarik Black,19.0,6.0,0.7,5.8,0.3,0.4,0.583,14.7,3.1,-2.1,0.0,13.8,0.5,0.0
275,2015,Jonas Jerebko,16.4,6.0,0.9,3.8,0.6,0.2,0.549,15.0,3.5,0.9,0.9,16.2,0.5,0.0
276,2015,Kyle Singler,21.8,6.0,1.1,2.4,0.6,0.3,0.512,8.5,2.0,-2.1,0.0,13.2,0.5,0.0
277,2015,Otto Porter Jr.,19.4,6.0,0.9,3.0,0.6,0.4,0.523,11.6,2.7,-0.5,0.6,15.1,0.561,0.0
278,2015,Tony Snell,19.6,6.0,0.9,2.4,0.4,0.2,0.55,10.2,2.4,-1.4,0.2,14.1,0.61,0.0
279,2015,Quincy Acy,18.9,5.9,1.0,4.4,0.4,0.3,0.533,11.9,1.7,-3.1,-0.3,15.5,0.207,0.0
280,2015,Caron Butler,20.8,5.9,1.0,2.5,0.6,0.1,0.544,9.3,2.4,-1.7,0.1,12.9,0.39,0.0
281,2015,Willie Green,18.3,5.9,1.3,1.5,0.5,0.1,0.477,7.9,-0.1,-4.2,-0.5,17.6,0.305,0.0
282,2015,Tyler Johnson,18.8,5.9,1.3,2.5,1.0,0.3,0.506,12.0,0.8,-0.9,0.2,17.0,0.451,0.0
283,2015,Meyers Leonard,15.4,5.9,0.6,4.5,0.2,0.3,0.631,14.8,2.8,0.6,0.6,15.8,0.622,0.0
284,2015,Shaun Livingston,18.8,5.9,3.3,2.3,0.6,0.3,0.529,12.9,3.3,-0.8,0.4,15.9,0.817,0.0
285,2015,Vince Carter,16.5,5.8,1.2,2.0,0.7,0.2,0.445,9.6,1.0,-1.7,0.1,19.9,0.671,0.0
286,2015,Spencer Hawes,17.5,5.8,1.2,3.5,0.3,0.7,0.478,9.8,1.2,-2.3,-0.1,17.9,0.683,0.0
287,2015,Richard Jefferson,16.8,5.8,0.8,2.5,0.4,0.1,0.577,11.3,2.3,-0.8,0.4,15.3,0.61,0.0
288,2015,Kyle O'Quinn,16.2,5.8,1.2,3.9,0.6,0.8,0.55,14.8,1.6,-0.3,0.4,17.7,0.305,0.0
289,2015,Thomas Robinson,14.8,5.7,0.6,5.6,0.6,0.4,0.502,15.3,1.5,-2.0,0.0,20.2,0.5,0.0
290,2015,Chris Johnson,18.1,5.7,0.5,1.9,0.9,0.2,0.515,10.2,0.8,-1.7,0.0,15.0,0.5,0.0
291,2015,Nate Robinson,14.1,5.7,2.3,1.2,0.5,0.1,0.432,10.6,0.3,-3.0,-0.1,22.5,0.5,0.0
292,2015,Pero Antić,16.5,5.7,0.8,3.0,0.3,0.2,0.508,9.5,1.5,-4.1,-0.6,17.6,0.732,0.0
293,2015,Kirk Hinrich,24.4,5.7,2.2,1.8,0.7,0.2,0.468,6.8,1.0,-3.8,-0.7,13.3,0.61,0.0
294,2015,Al-Farouq Aminu,18.5,5.6,0.8,4.6,0.9,0.8,0.504,14.4,3.3,0.7,1.0,15.2,0.61,0.0
295,2015,Archie Goodwin,13.0,5.6,1.1,1.8,0.4,0.2,0.486,11.2,0.2,-3.4,-0.2,23.4,0.476,0.0
296,2015,P.J. Hairston,15.3,5.6,0.5,2.0,0.5,0.3,0.446,8.9,0.3,-2.9,-0.1,20.4,0.402,0.0
297,2015,John Jenkins,12.4,5.6,0.5,1.6,0.4,0.0,0.629,15.9,0.9,0.3,0.2,17.8,0.732,0.0
298,2015,Cole Aldrich,16.0,5.5,1.2,5.5,0.6,1.1,0.513,18.1,2.2,0.3,0.6,18.3,0.207,0.0
299,2015,Sean Kilpatrick,18.0,5.5,1.0,1.5,0.8,0.0,0.506,10.0,0.1,-2.2,0.0,14.6,0.195,0.0
300,2015,Shawne Williams,17.3,5.4,0.7,2.6,0.4,0.3,0.537,10.5,1.9,-2.0,0.0,14.9,0.5,0.0
301,2015,Cleanthony Early,16.6,5.4,0.9,2.5,0.6,0.3,0.447,8.4,-0.4,-5.2,-0.5,19.6,0.207,0.0
302,2015,Drew Gooden,16.9,5.4,1.0,4.4,0.4,0.2,0.469,11.9,1.7,-1.4,0.1,17.0,0.561,0.0
303,2015,Shelvin Mack,15.1,5.4,2.8,1.4,0.5,0.0,0.489,13.2,1.3,-1.7,0.1,19.5,0.732,0.0
304,2015,Justin Hamilton,17.4,5.3,0.9,3.3,0.7,0.7,0.551,14.6,1.5,-0.8,0.2,14.2,0.5,0.0
305,2015,Ricky Ledo,14.4,5.3,1.1,2.1,0.4,0.1,0.426,6.3,-0.6,-8.1,-0.4,24.8,0.5,0.0
306,2015,Brandon Davies,15.7,5.3,1.1,3.1,0.7,0.3,0.463,10.5,0.2,-4.5,-0.3,18.9,0.5,0.0
307,2015,Chris Andersen,18.9,5.3,0.7,5.0,0.4,1.0,0.622,16.1,3.6,1.1,0.9,12.3,0.451,0.0
308,2015,Bryce Cotton,10.6,5.3,1.0,1.2,0.3,0.0,0.52,14.5,0.2,-2.2,0.0,25.6,0.463,0.0
309,2015,Elijah Millsap,19.7,5.3,1.2,3.2,1.2,0.3,0.45,7.9,0.4,-3.1,-0.3,17.0,0.463,0.0
310,2015,Thabo Sefolosha,18.8,5.3,1.4,4.3,1.0,0.4,0.506,13.8,2.5,1.0,0.8,14.6,0.732,0.0
311,2015,Tim Frazier,21.7,5.2,5.5,2.5,0.7,0.0,0.406,8.1,-0.1,-5.2,-0.2,17.5,0.5,0.0
312,2015,Kent Bazemore,17.7,5.2,1.0,3.0,0.7,0.4,0.52,9.7,1.6,-2.1,0.0,15.5,0.732,0.0
313,2015,Anthony Bennett,15.7,5.2,0.8,3.8,0.5,0.3,0.458,11.4,0.3,-3.9,-0.4,17.8,0.195,0.0
314,2015,Dante Cunningham,25.0,5.2,0.8,3.9,0.7,0.6,0.473,8.9,1.6,-2.5,-0.2,10.9,0.549,0.0
315,2015,Aaron Gordon,17.0,5.2,0.7,3.6,0.4,0.5,0.517,11.4,1.0,-2.7,-0.2,15.5,0.305,0.0
316,2015,Kosta Koufos,16.6,5.2,0.5,5.3,0.4,0.8,0.53,14.2,3.3,-1.2,0.2,15.8,0.671,0.0
317,2015,JaKarr Sampson,15.3,5.2,1.0,2.2,0.5,0.4,0.498,9.4,0.6,-4.2,-0.6,17.9,0.22,0.0
318,2015,A.J. Price,12.5,5.1,1.8,1.2,0.3,0.0,0.451,12.0,0.3,-1.4,0.0,22.5,0.5,0.0
319,2015,Shabazz Napier,19.8,5.1,2.5,2.2,0.8,0.1,0.517,9.3,0.5,-3.2,-0.3,15.5,0.451,0.0
320,2015,Ronnie Price,22.8,5.1,3.8,1.6,1.6,0.1,0.455,10.2,0.7,-2.6,-0.1,13.4,0.256,0.0
321,2015,Gigi Datome,10.0,5.0,0.4,1.4,0.1,0.3,0.587,15.1,0.4,1.2,0.2,20.7,0.5,0.0
322,2015,Lavoy Allen,17.0,5.0,1.2,5.1,0.2,0.7,0.493,14.9,2.8,0.0,0.6,15.2,0.463,0.0
323,2015,James Ennis III,17.0,5.0,0.8,2.8,0.4,0.3,0.541,11.5,1.9,-1.5,0.1,14.6,0.451,0.0
324,2015,Joe Ingles,21.2,5.0,2.3,2.2,0.9,0.1,0.533,9.6,2.2,-1.2,0.3,12.9,0.463,0.0
325,2015,Lou Amundson,17.7,4.9,1.3,5.1,0.4,1.0,0.442,11.8,0.3,-4.3,-0.5,17.4,0.5,0.0
326,2015,Mike Muscala,12.6,4.9,0.6,3.0,0.4,0.5,0.608,18.0,1.9,0.1,0.3,16.7,0.732,0.0
327,2015,Andrew Nicholson,12.3,4.9,0.6,2.1,0.2,0.3,0.483,10.3,0.1,-4.9,-0.4,20.8,0.305,0.0
328,2015,Bismack Biyombo,19.4,4.8,0.3,6.4,0.3,1.5,0.578,15.2,4.0,-1.1,0.3,11.6,0.402,0.0
329,2015,Matthew Dellavedova,20.6,4.8,3.0,1.9,0.4,0.0,0.493,8.5,1.9,-2.8,-0.3,12.6,0.646,0.0
330,2015,Dante Exum,22.2,4.8,2.4,1.6,0.5,0.2,0.457,5.7,-0.1,-4.3,-1.1,13.8,0.463,0.0
331,2015,Shawn Marion,19.3,4.8,0.9,3.5,0.5,0.5,0.489,11.0,1.7,-1.0,0.3,12.9,0.646,0.0
332,2015,Damjan Rudež,15.4,4.8,0.8,0.7,0.2,0.1,0.591,8.2,1.3,-2.3,-0.1,13.8,0.463,0.0
333,2015,John Lucas III,13.0,4.7,2.9,0.8,0.4,0.0,0.461,13.0,0.3,-2.2,0.0,19.9,0.39,0.0
334,2015,JaVale McGee,11.1,4.6,0.1,2.7,0.1,0.9,0.567,14.4,0.4,-2.8,-0.1,18.9,0.5,0.0
335,2015,Markel Brown,16.6,4.6,0.8,2.3,0.7,0.3,0.459,9.1,0.5,-2.6,-0.1,15.3,0.463,0.0
336,2015,Jordan Farmar,14.7,4.6,1.9,1.2,0.6,0.1,0.513,9.9,0.6,-1.4,0.1,16.6,0.683,0.0
337,2015,Sergey Karasev,16.8,4.6,1.4,2.0,0.7,0.0,0.508,10.5,0.7,-1.7,0.0,14.4,0.463,0.0
339,2015,Robert Sacre,16.9,4.6,0.8,3.5,0.4,0.6,0.449,10.9,0.8,-3.5,-0.4,14.8,0.256,0.0
340,2015,Dorell Wright,12.3,4.6,0.9,2.3,0.4,0.2,0.525,13.4,1.6,1.8,0.6,17.1,0.622,0.0
341,2015,Alonzo Gee,12.3,4.5,0.5,1.7,0.6,0.1,0.548,13.0,1.2,-0.6,0.2,16.7,0.5,0.0
342,2015,Jon Leuer,13.1,4.5,0.7,3.3,0.3,0.1,0.478,11.9,1.3,-2.8,-0.1,18.6,0.671,0.0
343,2015,Arinze Onuaku,11.3,4.5,0.7,3.5,0.2,0.5,0.771,22.8,0.3,1.4,0.1,12.7,0.195,0.0
344,2015,Andre Miller,15.5,4.4,3.5,1.9,0.4,0.1,0.548,13.3,2.2,-2.1,0.0,15.3,0.5,0.0
345,2015,Festus Ezeli,11.0,4.4,0.2,3.4,0.2,0.9,0.58,16.2,1.7,-1.8,0.0,17.7,0.817,0.0
346,2015,Robbie Hummel,16.5,4.4,0.6,3.0,0.4,0.2,0.536,9.7,0.8,-4.1,-0.4,12.1,0.195,0.0
347,2015,James Jones,11.7,4.4,0.4,1.1,0.2,0.1,0.565,11.1,1.5,-0.7,0.2,15.8,0.646,0.0
348,2015,Nik Stauskas,15.4,4.4,0.9,1.2,0.3,0.2,0.492,7.5,0.5,-3.3,-0.4,14.2,0.354,0.0
349,2015,Jeff Taylor,14.8,4.4,0.8,1.8,0.4,0.0,0.481,8.2,0.3,-4.9,-0.3,16.0,0.402,0.0
350,2015,Steve Blake,18.9,4.3,3.6,1.7,0.5,0.1,0.507,9.5,2.1,-1.8,0.1,13.2,0.622,0.0
351,2015,Spencer Dinwiddie,13.4,4.3,3.1,1.4,0.6,0.2,0.394,10.2,0.1,-2.8,-0.1,21.1,0.39,0.0
352,2015,Toney Douglas,14.8,4.3,2.0,1.8,0.9,0.3,0.45,11.2,0.2,-1.7,0.0,17.2,0.549,0.0
353,2015,Justin Holiday,11.1,4.3,0.8,1.2,0.7,0.2,0.498,12.1,1.3,-1.4,0.1,18.8,0.817,0.0
354,2015,Perry Jones,14.7,4.3,0.4,1.8,0.4,0.2,0.459,6.9,0.2,-4.4,-0.4,15.3,0.549,0.0
355,2015,Ian Mahinmi,18.8,4.3,0.5,5.8,0.5,0.8,0.516,10.8,2.1,-2.5,-0.1,12.5,0.463,0.0
356,2015,Lorenzo Brown,18.9,4.2,3.1,2.4,1.0,0.2,0.468,11.0,0.3,-2.5,-0.1,12.9,0.195,0.0
357,2015,Nick Calathes,14.4,4.2,2.5,1.8,1.1,0.1,0.455,12.3,1.1,0.0,0.4,17.9,0.671,0.0
358,2015,Udonis Haslem,16.0,4.2,0.7,4.2,0.3,0.2,0.488,10.6,1.4,-3.7,-0.4,14.6,0.451,0.0
359,2015,Kendall Marshall,14.9,4.2,3.1,1.0,0.8,0.0,0.562,12.4,0.8,-0.8,0.1,15.1,0.5,0.0
360,2015,Josh McRoberts,17.4,4.2,1.9,2.6,0.7,0.2,0.613,10.2,0.4,-2.8,-0.1,12.8,0.451,0.0
361,2015,Kostas Papanikolaou,18.5,4.2,2.0,2.7,0.7,0.3,0.444,7.8,0.5,-2.0,0.0,14.2,0.683,0.0
362,2015,Pablo Prigioni,17.9,4.1,2.6,1.8,1.2,0.0,0.557,12.2,2.3,0.0,0.6,11.6,0.5,0.0
363,2015,Luke Babbitt,13.2,4.1,0.4,1.8,0.3,0.2,0.639,11.1,1.6,-0.4,0.3,12.4,0.549,0.0
364,2015,Nick Collison,16.7,4.1,1.4,3.8,0.5,0.4,0.485,11.2,2.2,-1.0,0.3,12.8,0.549,0.0
366,2015,Miles Plumlee,16.4,4.0,0.5,4.4,0.6,0.9,0.536,13.4,2.6,-0.6,0.4,12.0,0.5,0.0
367,2015,Shannon Brown,17.8,4.0,0.6,0.2,0.8,0.0,0.482,4.4,0.0,-6.8,-0.1,13.1,0.451,0.0
368,2015,Samuel Dalembert,17.0,4.0,0.9,5.3,0.4,1.3,0.461,11.8,0.3,-3.1,-0.1,15.0,0.207,0.0
369,2015,Glen Davis,12.2,4.0,0.5,2.3,0.6,0.3,0.495,10.8,1.4,-3.1,-0.3,16.7,0.683,0.0
370,2015,Luke Ridnour,14.5,4.0,2.0,1.4,0.4,0.1,0.507,10.0,0.6,-3.3,-0.2,14.8,0.305,0.0
371,2015,Joffrey Lauvergne,11.2,3.9,0.5,3.2,0.3,0.4,0.459,10.5,0.1,-5.6,-0.2,19.9,0.366,0.0
372,2015,Garrett Temple,14.1,3.9,1.1,1.7,0.8,0.2,0.534,10.9,1.5,0.6,0.5,13.9,0.561,0.0
373,2015,Travis Wear,13.2,3.9,0.8,2.1,0.3,0.2,0.451,8.5,-0.3,-5.5,-0.6,17.5,0.207,0.0
374,2015,Austin Daye,10.1,3.8,0.5,2.2,0.4,0.1,0.449,8.2,0.0,-4.2,-0.2,22.1,0.5,0.0
375,2015,Larry Drew II,18.3,3.8,3.8,1.3,0.5,0.0,0.388,4.5,-0.4,-9.9,-0.4,16.8,0.22,0.0
377,2015,Tyler Ennis,12.5,3.7,2.2,1.1,0.5,0.2,0.411,7.3,-0.3,-4.3,-0.2,20.6,0.5,0.0
378,2015,Matt Bonner,13.0,3.7,0.7,1.6,0.1,0.2,0.536,10.1,2.1,-0.7,0.3,12.5,0.671,0.0
379,2015,Dewayne Dedmon,14.3,3.7,0.2,5.0,0.3,0.8,0.568,13.3,1.7,-3.5,-0.3,13.0,0.305,0.0
380,2015,Reggie Evans,16.3,3.7,0.7,6.4,0.5,0.1,0.49,11.7,1.2,-2.4,-0.1,13.0,0.354,0.0
382,2015,Cory Jefferson,10.6,3.7,0.3,2.9,0.2,0.4,0.48,13.2,0.8,-3.0,-0.1,18.1,0.463,0.0
383,2015,Hedo Türkoğlu,11.4,3.7,0.6,1.6,0.3,0.1,0.602,10.5,1.2,-0.2,0.3,14.2,0.683,0.0
384,2015,Kendrick Perkins,16.9,3.6,0.8,4.7,0.2,0.6,0.467,7.0,0.1,-5.4,-1.0,13.6,0.5,0.0
385,2015,Jimmer Fredette,10.2,3.6,1.2,0.8,0.3,0.0,0.479,9.8,0.2,-4.7,-0.4,19.6,0.549,0.0
386,2015,Tyler Hansbrough,14.3,3.6,0.3,3.6,0.4,0.2,0.597,13.3,3.4,-1.3,0.2,10.5,0.598,0.0
387,2015,Lester Hudson,11.2,3.6,1.0,1.6,1.2,0.2,0.571,16.0,0.2,4.1,0.1,15.1,0.683,0.0
388,2015,Jeff Adrien,12.6,3.5,0.9,4.5,0.2,0.5,0.494,14.2,0.4,-2.4,0.0,14.3,0.195,0.0
389,2015,Joel Freeland,12.9,3.5,0.3,4.0,0.2,0.5,0.522,12.2,1.6,-2.6,-0.1,13.4,0.622,0.0
390,2015,Maurice Harkless,15.0,3.5,0.6,2.4,0.7,0.2,0.449,8.4,0.3,-3.6,-0.3,13.7,0.305,0.0
391,2015,Phil Pressey,12.0,3.5,2.3,1.6,0.6,0.1,0.453,11.8,0.8,-1.2,0.1,17.3,0.488,0.0
393,2015,Gary Harris,13.1,3.4,0.5,1.2,0.7,0.1,0.395,4.9,-0.7,-5.3,-0.6,16.6,0.366,0.0
394,2015,Andre Roberson,19.2,3.4,1.0,3.8,0.8,0.4,0.513,9.1,2.1,-0.7,0.4,9.0,0.549,0.0
395,2015,James Young,10.7,3.4,0.4,1.4,0.3,0.1,0.457,8.5,0.3,-3.4,-0.1,15.8,0.488,0.0
